"","ID.true","Word","Label","ConcValCombo","Task","BlockOrder","Response","Accuracy","EventTime","Value","RT","LogRT"
"1902","63df609cf58947e964792bb6","annoy","test_val","abstract-negative","Valence","CV","negative",1,1728925190100,"negative",2704,7.90248743716286
"1903","63df609cf58947e964792bb6","laugh","test_val","concrete-positive","Valence","CV","positive",1,1728925191395,"positive",1363,7.21744343169653
"1904","63df609cf58947e964792bb6","violate","test_val","abstract-negative","Valence","CV","negative",1,1728925192777,"negative",1629,7.39572160860205
"1905","63df609cf58947e964792bb6","disown","test_val","abstract-negative","Valence","CV","positive",0,1728925194240,"positive",1507,7.3178761986265
"1906","63df609cf58947e964792bb6","sing","test_val","concrete-positive","Valence","CV","positive",1,1728925195606,"positive",2057.5,7.62924693255122
"1907","63df609cf58947e964792bb6","convict","test_val","concrete-negative","Valence","CV","negative",1,1728925197077,"negative",1515.5,7.32350069649786
"1908","63df609cf58947e964792bb6","sleep","test_val","concrete-positive","Valence","CV","positive",1,1728925198771,"positive",1643.5,7.40458339310427
"1909","63df609cf58947e964792bb6","excite","test_val","abstract-positive","Valence","CV","positive",1,1728925200121,"positive",1528.5,7.33204214133089
"1910","63df609cf58947e964792bb6","distrust","test_val","abstract-negative","Valence","CV","negative",1,1728925202118,"negative",1807.5,7.49969995403292
"1911","63df609cf58947e964792bb6","puke","test_val","concrete-negative","Valence","CV","negative",1,1728925203650,"negative",1507,7.3178761986265
"1912","63df609cf58947e964792bb6","bathe","test_val","concrete-positive","Valence","CV","positive",1,1728925205161,"positive",1793,7.49164547360513
"1913","63df609cf58947e964792bb6","enlighten","test_val","abstract-positive","Valence","CV","positive",1,1728925206485,"positive",1719,7.44949800538285
"1914","63df609cf58947e964792bb6","fulfill","test_val","abstract-positive","Valence","CV","positive",1,1728925207779,"positive",2115.75,7.65716463855022
"1915","63df609cf58947e964792bb6","displease","test_val","abstract-negative","Valence","CV","negative",1,1728925209153,"negative",1500,7.3132203870903
"1916","63df609cf58947e964792bb6","hope","test_val","abstract-positive","Valence","CV","positive",1,1728925210363,"positive",1361.5,7.21634231211381
"1917","63df609cf58947e964792bb6","admired","test_val","abstract-positive","Valence","CV","positive",1,1728925211565,"positive",2138.25,7.66774301646089
"1918","63df609cf58947e964792bb6","spit","test_val","concrete-negative","Valence","CV","negative",1,1728925212924,"negative",1497,7.31121838441963
"1919","63df609cf58947e964792bb6","smooch","test_val","concrete-positive","Valence","CV","positive",1,1728925214169,"positive",1830.5,7.51234443256029
"1920","63df609cf58947e964792bb6","condemn","test_val","abstract-negative","Valence","CV","negative",1,1728925215589,"negative",1572,7.36010397298915
"1921","65c63f9b7a891fff8a4c45a2","slap","test_val","concrete-negative","Valence","VC","positive",0,1728921060313,"positive",1930.5,7.56553431570429
"1922","65c63f9b7a891fff8a4c45a2","excite","test_val","abstract-positive","Valence","VC","negative",0,1728921062154,"negative",1955,7.57814547241947
"1923","65c63f9b7a891fff8a4c45a2","displease","test_val","abstract-negative","Valence","VC","positive",0,1728921063881,"positive",1841.75,7.51847148556292
"1924","65c63f9b7a891fff8a4c45a2","intimidate","test_val","abstract-negative","Valence","VC","positive",0,1728921065721,"positive",1922,7.56112158953024
"1925","65c63f9b7a891fff8a4c45a2","puke","test_val","concrete-negative","Valence","VC","positive",0,1728921067577,"positive",1986.5,7.59412957525465
"1926","65c63f9b7a891fff8a4c45a2","dance","test_val","concrete-positive","Valence","VC","negative",0,1728921069561,"negative",2035,7.6182510978767
"1927","65c63f9b7a891fff8a4c45a2","kiss","test_val","concrete-positive","Valence","VC","negative",0,1728921071241,"negative",2236,7.71244383427499
"1928","65c63f9b7a891fff8a4c45a2","annoy","test_val","abstract-negative","Valence","VC","positive",0,1728921072809,"positive",1682.5,7.42803606151888
"1929","65c63f9b7a891fff8a4c45a2","hope","test_val","abstract-positive","Valence","VC","negative",0,1728921074441,"negative",1755,7.47022413589997
"1930","65c63f9b7a891fff8a4c45a2","condemn","test_val","abstract-negative","Valence","VC","positive",0,1728921076106,"positive",1738.75,7.46092174323765
"1931","65c63f9b7a891fff8a4c45a2","weep","test_val","concrete-negative","Valence","VC","positive",0,1728921079033,"positive",2379,7.77443551030296
"1932","65c63f9b7a891fff8a4c45a2","carjack","test_val","concrete-negative","Valence","VC","positive",0,1728921080841,"positive",1882.5,7.54035595967405
"1933","65c63f9b7a891fff8a4c45a2","wish","test_val","abstract-positive","Valence","VC","negative",0,1728921082505,"negative",2154.5,7.67531395705589
"1934","65c63f9b7a891fff8a4c45a2","distrust","test_val","abstract-negative","Valence","VC","positive",0,1728921084136,"positive",1737,7.4599147662411
"1935","65c63f9b7a891fff8a4c45a2","profane","test_val","abstract-negative","Valence","VC","positive",0,1728921085801,"positive",1740,7.46164039220858
"1936","65c63f9b7a891fff8a4c45a2","laugh","test_val","concrete-positive","Valence","VC","negative",0,1728921087370,"negative",1875.5,7.53663056952194
"1937","65c63f9b7a891fff8a4c45a2","smooch","test_val","concrete-positive","Valence","VC","negative",0,1728921089161,"negative",1938,7.56941179245071
"1938","65c63f9b7a891fff8a4c45a2","vomit","test_val","concrete-negative","Valence","VC","positive",0,1728921090873,"positive",1795,7.49276030092238
"1939","65c63f9b7a891fff8a4c45a2","violate","test_val","abstract-negative","Valence","VC","positive",0,1728921092633,"positive",1826.5,7.51015684623534
"1940","65c63f9b7a891fff8a4c45a2","cook","test_val","concrete-positive","Valence","VC","negative",0,1728921094377,"negative",2162.5,7.67902023880603
"1941","65c63f9b7a891fff8a4c45a2","admired","test_val","abstract-positive","Valence","VC","negative",0,1728921096185,"negative",1802.5,7.4969298691591
"1942","65c63f9b7a891fff8a4c45a2","sing","test_val","concrete-positive","Valence","VC","negative",0,1728921097929,"negative",2028,7.61480536471107
"1943","65c63f9b7a891fff8a4c45a2","spit","test_val","concrete-negative","Valence","VC","positive",0,1728921099673,"positive",1835,7.51479976048867
"1944","65c63f9b7a891fff8a4c45a2","disown","test_val","abstract-negative","Valence","VC","positive",0,1728921101465,"positive",1803,7.49720722320332
"1945","65c63f9b7a891fff8a4c45a2","imagine","test_val","abstract-positive","Valence","VC","negative",0,1728921103417,"negative",2035,7.6182510978767
"1946","65c63f9b7a891fff8a4c45a2","sleep","test_val","concrete-positive","Valence","VC","negative",0,1728921105161,"negative",1963,7.58222919427646
"1947","65c63f9b7a891fff8a4c45a2","inspire","test_val","abstract-positive","Valence","VC","negative",0,1728921106922,"negative",1947.25,7.57417339980006
"1948","65c63f9b7a891fff8a4c45a2","hate","test_val","abstract-negative","Valence","VC","positive",0,1728921108729,"positive",1890,7.54433210805369
"1949","65c63f9b7a891fff8a4c45a2","fulfill","test_val","abstract-positive","Valence","VC","negative",0,1728921110585,"negative",1905.5,7.55249972031392
"1950","65c63f9b7a891fff8a4c45a2","convict","test_val","concrete-negative","Valence","VC","positive",0,1728921112297,"positive",1851,7.5234813125735
"1951","65c63f9b7a891fff8a4c45a2","degrade","test_val","abstract-negative","Valence","VC","positive",0,1728921114025,"positive",1778.5,7.48352559138851
"1952","65c63f9b7a891fff8a4c45a2","barf","test_val","concrete-negative","Valence","VC","positive",0,1728921116297,"positive",2059.5,7.63021851387614
"1953","65c63f9b7a891fff8a4c45a2","zing","test_val","abstract-positive","Valence","VC","positive",1,1728921118584,"positive",2506,7.82644313545601
"1954","65c63f9b7a891fff8a4c45a2","enlighten","test_val","abstract-positive","Valence","VC","negative",0,1728921120585,"negative",2061.5,7.63118915214695
"1955","65c63f9b7a891fff8a4c45a2","bathe","test_val","concrete-positive","Valence","VC","negative",0,1728921122521,"negative",1948,7.57455848420248
"1956","65c63f9b7a891fff8a4c45a2","piss","test_val","concrete-negative","Valence","VC","positive",0,1728921124393,"positive",2283,7.7332456465298
"1957","65c63f9b7a891fff8a4c45a2","bleed","test_val","concrete-negative","Valence","VC","positive",0,1728921126521,"positive",2187,7.69028602067677
"1958","65c63f9b7a891fff8a4c45a2","eat","test_val","concrete-positive","Valence","VC","negative",0,1728921128377,"negative",1906.5,7.55302437929762
"1959","65c63f9b7a891fff8a4c45a2","believe","test_val","abstract-positive","Valence","VC","negative",0,1728921130090,"negative",1698,7.43720636687129
"1960","65c63f9b7a891fff8a4c45a2","swing","test_val","concrete-positive","Valence","VC","negative",0,1728921131945,"negative",1978,7.58984151218266
"1961","65c63f9b7a891fff8a4c45a2","barf","test_conc","concrete-negative","Concrete","VC","concrete",1,1728921219657,"concrete",2059.5,7.63021851387614
"1962","65c63f9b7a891fff8a4c45a2","believe","test_conc","abstract-positive","Concrete","VC","abstract",1,1728921221353,"abstract",1698,7.43720636687129
"1963","65c63f9b7a891fff8a4c45a2","swing","test_conc","concrete-positive","Concrete","VC","abstract",0,1728921223465,"abstract",1978,7.58984151218266
"1964","65c63f9b7a891fff8a4c45a2","puke","test_conc","concrete-negative","Concrete","VC","concrete",1,1728921225592,"concrete",1986.5,7.59412957525465
"1965","65c63f9b7a891fff8a4c45a2","kiss","test_conc","concrete-positive","Concrete","VC","concrete",1,1728921228394,"concrete",2236,7.71244383427499
"1966","65c63f9b7a891fff8a4c45a2","enlighten","test_conc","abstract-positive","Concrete","VC","concrete",0,1728921230522,"concrete",2061.5,7.63118915214695
"1967","65c63f9b7a891fff8a4c45a2","intimidate","test_conc","abstract-negative","Concrete","VC","concrete",0,1728921232537,"concrete",1922,7.56112158953024
"1968","65c63f9b7a891fff8a4c45a2","degrade","test_conc","abstract-negative","Concrete","VC","concrete",0,1728921234377,"concrete",1778.5,7.48352559138851
"1969","65c63f9b7a891fff8a4c45a2","imagine","test_conc","abstract-positive","Concrete","VC","concrete",0,1728921236505,"concrete",2035,7.6182510978767
"1970","65c63f9b7a891fff8a4c45a2","hope","test_conc","abstract-positive","Concrete","VC","concrete",0,1728921238393,"concrete",1755,7.47022413589997
"1971","65c63f9b7a891fff8a4c45a2","laugh","test_conc","concrete-positive","Concrete","VC","concrete",1,1728921240585,"concrete",1875.5,7.53663056952194
"1972","65c63f9b7a891fff8a4c45a2","profane","test_conc","abstract-negative","Concrete","VC","concrete",0,1728921242409,"concrete",1740,7.46164039220858
"1973","65c63f9b7a891fff8a4c45a2","annoy","test_conc","abstract-negative","Concrete","VC","concrete",0,1728921244216,"concrete",1682.5,7.42803606151888
"1974","65c63f9b7a891fff8a4c45a2","sing","test_conc","concrete-positive","Concrete","VC","concrete",1,1728921246537,"concrete",2028,7.61480536471107
"1975","65c63f9b7a891fff8a4c45a2","vomit","test_conc","concrete-negative","Concrete","VC","concrete",1,1728921248425,"concrete",1795,7.49276030092238
"1976","65c63f9b7a891fff8a4c45a2","weep","test_conc","concrete-negative","Concrete","VC","concrete",1,1728921250266,"concrete",2379,7.77443551030296
"1977","65c63f9b7a891fff8a4c45a2","carjack","test_conc","concrete-negative","Concrete","VC","concrete",1,1728921252233,"concrete",1882.5,7.54035595967405
"1978","65c63f9b7a891fff8a4c45a2","distrust","test_conc","abstract-negative","Concrete","VC","concrete",0,1728921254089,"concrete",1737,7.4599147662411
"1979","65c63f9b7a891fff8a4c45a2","bathe","test_conc","concrete-positive","Concrete","VC","abstract",0,1728921256057,"abstract",1948,7.57455848420248
"1980","65c63f9b7a891fff8a4c45a2","condemn","test_conc","abstract-negative","Concrete","VC","concrete",0,1728921257882,"concrete",1738.75,7.46092174323765
"1981","65c63f9b7a891fff8a4c45a2","zing","test_conc","abstract-positive","Concrete","VC","concrete",0,1728921260617,"concrete",2506,7.82644313545601
"1982","65c63f9b7a891fff8a4c45a2","cook","test_conc","concrete-positive","Concrete","VC","abstract",0,1728921263209,"abstract",2162.5,7.67902023880603
"1983","65c63f9b7a891fff8a4c45a2","inspire","test_conc","abstract-positive","Concrete","VC","concrete",0,1728921265353,"concrete",1947.25,7.57417339980006
"1984","65c63f9b7a891fff8a4c45a2","sleep","test_conc","concrete-positive","Concrete","VC","abstract",0,1728921267545,"abstract",1963,7.58222919427646
"1985","65c63f9b7a891fff8a4c45a2","piss","test_conc","concrete-negative","Concrete","VC","abstract",0,1728921270249,"abstract",2283,7.7332456465298
"1986","65c63f9b7a891fff8a4c45a2","violate","test_conc","abstract-negative","Concrete","VC","concrete",0,1728921272153,"concrete",1826.5,7.51015684623534
"1987","65c63f9b7a891fff8a4c45a2","dance","test_conc","concrete-positive","Concrete","VC","abstract",0,1728921274251,"abstract",2035,7.6182510978767
"1988","65c63f9b7a891fff8a4c45a2","displease","test_conc","abstract-negative","Concrete","VC","concrete",0,1728921276217,"concrete",1841.75,7.51847148556292
"1989","65c63f9b7a891fff8a4c45a2","disown","test_conc","abstract-negative","Concrete","VC","concrete",0,1728921278041,"concrete",1803,7.49720722320332
"1990","65c63f9b7a891fff8a4c45a2","smooch","test_conc","concrete-positive","Concrete","VC","abstract",0,1728921280137,"abstract",1938,7.56941179245071
"1991","65c63f9b7a891fff8a4c45a2","admired","test_conc","abstract-positive","Concrete","VC","concrete",0,1728921281945,"concrete",1802.5,7.4969298691591
"1992","65c63f9b7a891fff8a4c45a2","eat","test_conc","concrete-positive","Concrete","VC","abstract",0,1728921283914,"abstract",1906.5,7.55302437929762
"1993","65c63f9b7a891fff8a4c45a2","bleed","test_conc","concrete-negative","Concrete","VC","abstract",0,1728921286170,"abstract",2187,7.69028602067677
"1994","65c63f9b7a891fff8a4c45a2","fulfill","test_conc","abstract-positive","Concrete","VC","concrete",0,1728921288137,"concrete",1905.5,7.55249972031392
"1995","65c63f9b7a891fff8a4c45a2","convict","test_conc","concrete-negative","Concrete","VC","concrete",1,1728921290137,"concrete",1851,7.5234813125735
"1996","65c63f9b7a891fff8a4c45a2","hate","test_conc","abstract-negative","Concrete","VC","concrete",0,1728921292121,"concrete",1890,7.54433210805369
"1997","65c63f9b7a891fff8a4c45a2","wish","test_conc","abstract-positive","Concrete","VC","concrete",0,1728921294777,"concrete",2154.5,7.67531395705589
"1998","65c63f9b7a891fff8a4c45a2","excite","test_conc","abstract-positive","Concrete","VC","concrete",0,1728921296858,"concrete",1955,7.57814547241947
"1999","65c63f9b7a891fff8a4c45a2","slap","test_conc","concrete-negative","Concrete","VC","abstract",0,1728921298921,"abstract",1930.5,7.56553431570429
"2000","65c63f9b7a891fff8a4c45a2","spit","test_conc","concrete-negative","Concrete","VC","abstract",0,1728921300857,"abstract",1835,7.51479976048867
"2001","606734f4935218ab9f94703c","hope","test_conc","abstract-positive","Concrete","CV","concrete",0,1728925403830,"concrete",1775,7.48155570190952
"2002","606734f4935218ab9f94703c","excite","test_conc","abstract-positive","Concrete","CV","concrete",0,1728925406888,"concrete",2365.5,7.7687446950712
"2003","606734f4935218ab9f94703c","wish","test_conc","abstract-positive","Concrete","CV","concrete",0,1728925408811,"concrete",1861,7.52886925664225
"2004","606734f4935218ab9f94703c","piss","test_conc","concrete-negative","Concrete","CV","abstract",0,1728925411335,"abstract",3086.5,8.03479304183395
"2005","606734f4935218ab9f94703c","degrade","test_conc","abstract-negative","Concrete","CV","abstract",1,1728925421250,"abstract",5732.5,8.65390701473206
"2006","606734f4935218ab9f94703c","sleep","test_conc","concrete-positive","Concrete","CV","concrete",1,1728925424055,"concrete",2157,7.67647364638916
"2007","606734f4935218ab9f94703c","violate","test_conc","abstract-negative","Concrete","CV","abstract",1,1728925427280,"abstract",2370,7.77064523412918
"2008","606734f4935218ab9f94703c","carjack","test_conc","concrete-negative","Concrete","CV","concrete",1,1728925430064,"concrete",2296.5,7.73914150376585
"2009","606734f4935218ab9f94703c","bleed","test_conc","concrete-negative","Concrete","CV","concrete",1,1728925432332,"concrete",2175.5,7.68501380216073
"2010","606734f4935218ab9f94703c","spit","test_conc","concrete-negative","Concrete","CV","concrete",1,1728925434228,"concrete",1744.5,7.46422326062683
"2011","606734f4935218ab9f94703c","bathe","test_conc","concrete-positive","Concrete","CV","concrete",1,1728925436815,"concrete",2084.5,7.64228429732085
"2012","606734f4935218ab9f94703c","kiss","test_conc","concrete-positive","Concrete","CV","concrete",1,1728925438897,"concrete",1958,7.57967882309046
"2013","606734f4935218ab9f94703c","vomit","test_conc","concrete-negative","Concrete","CV","concrete",1,1728925440636,"concrete",1597.5,7.37619518625169
"2014","606734f4935218ab9f94703c","annoy","test_conc","abstract-negative","Concrete","CV","abstract",1,1728925443098,"abstract",2093.5,7.6465925854592
"2015","606734f4935218ab9f94703c","sing","test_conc","concrete-positive","Concrete","CV","concrete",1,1728925445530,"concrete",2121,7.65964295456468
"2016","606734f4935218ab9f94703c","displease","test_conc","abstract-negative","Concrete","CV","abstract",1,1728925447935,"abstract",2185,7.68937110752969
"2017","606734f4935218ab9f94703c","cook","test_conc","concrete-positive","Concrete","CV","concrete",1,1728925449993,"concrete",1809.5,7.5008058430038
"2018","606734f4935218ab9f94703c","puke","test_conc","concrete-negative","Concrete","CV","concrete",1,1728925452045,"concrete",1859,7.52779398772144
"2019","606734f4935218ab9f94703c","hate","test_conc","abstract-negative","Concrete","CV","abstract",1,1728925454634,"abstract",2096,7.64778604544093
"2020","606734f4935218ab9f94703c","swing","test_conc","concrete-positive","Concrete","CV","concrete",1,1728925458166,"concrete",3235,8.081784206935
"2021","606734f4935218ab9f94703c","enlighten","test_conc","abstract-positive","Concrete","CV","abstract",1,1728925460165,"abstract",1897.5,7.54829250926978
"2022","606734f4935218ab9f94703c","laugh","test_conc","concrete-positive","Concrete","CV","concrete",1,1728925462390,"concrete",1907.5,7.55354876315861
"2023","606734f4935218ab9f94703c","slap","test_conc","concrete-negative","Concrete","CV","concrete",1,1728925464115,"concrete",1686.5,7.4304106545017
"2024","606734f4935218ab9f94703c","admired","test_conc","abstract-positive","Concrete","CV","abstract",1,1728925467248,"abstract",2492,7.82084087990734
"2025","606734f4935218ab9f94703c","barf","test_conc","concrete-negative","Concrete","CV","concrete",1,1728925469563,"concrete",1925,7.56268124672188
"2026","606734f4935218ab9f94703c","distrust","test_conc","abstract-negative","Concrete","CV","abstract",1,1728925472137,"abstract",2096,7.64778604544093
"2027","606734f4935218ab9f94703c","disown","test_conc","abstract-negative","Concrete","CV","abstract",1,1728925474044,"abstract",1952,7.57660976697304
"2028","606734f4935218ab9f94703c","dance","test_conc","concrete-positive","Concrete","CV","concrete",1,1728925476187,"concrete",1908,7.55381085200823
"2029","606734f4935218ab9f94703c","inspire","test_conc","abstract-positive","Concrete","CV","abstract",1,1728925478066,"abstract",1761.5,7.47392099778129
"2030","606734f4935218ab9f94703c","eat","test_conc","concrete-positive","Concrete","CV","concrete",1,1728925480796,"concrete",2211,7.70120018085745
"2031","606734f4935218ab9f94703c","convict","test_conc","concrete-negative","Concrete","CV","concrete",1,1728925485661,"concrete",3256,8.08825472712243
"2032","606734f4935218ab9f94703c","believe","test_conc","abstract-positive","Concrete","CV","abstract",1,1728925487541,"abstract",1848.5,7.52212977837669
"2033","606734f4935218ab9f94703c","fulfill","test_conc","abstract-positive","Concrete","CV","abstract",1,1728925489541,"abstract",2244.5,7.71623805822199
"2034","606734f4935218ab9f94703c","weep","test_conc","concrete-negative","Concrete","CV","abstract",0,1728925493123,"abstract",2724,7.9098566672694
"2035","606734f4935218ab9f94703c","intimidate","test_conc","abstract-negative","Concrete","CV","abstract",1,1728925494877,"abstract",1817,7.50494206839617
"2036","606734f4935218ab9f94703c","smooch","test_conc","concrete-positive","Concrete","CV","concrete",1,1728925497197,"concrete",1982,7.59186171488993
"2037","606734f4935218ab9f94703c","imagine","test_conc","abstract-positive","Concrete","CV","abstract",1,1728925499027,"abstract",1805.5,7.49859284071751
"2038","606734f4935218ab9f94703c","profane","test_conc","abstract-negative","Concrete","CV","abstract",1,1728925500978,"abstract",1774,7.48099216286952
"2039","606734f4935218ab9f94703c","condemn","test_conc","abstract-negative","Concrete","CV","abstract",1,1728925502553,"abstract",2341,7.75833346749091
"2040","606734f4935218ab9f94703c","zing","test_conc","abstract-positive","Concrete","CV","abstract",1,1728925504083,"abstract",1711.5,7.44512545797024
"2041","606734f4935218ab9f94703c","eat","test_val","concrete-positive","Valence","CV","positive",1,1728925551049,"positive",2211,7.70120018085745
"2042","606734f4935218ab9f94703c","intimidate","test_val","abstract-negative","Valence","CV","negative",1,1728925552935,"negative",1817,7.50494206839617
"2043","606734f4935218ab9f94703c","sing","test_val","concrete-positive","Valence","CV","positive",1,1728925554750,"positive",2121,7.65964295456468
"2044","606734f4935218ab9f94703c","convict","test_val","concrete-negative","Valence","CV","negative",1,1728925556403,"negative",3256,8.08825472712243
"2045","606734f4935218ab9f94703c","admired","test_val","abstract-positive","Valence","CV","positive",1,1728925558260,"positive",2492,7.82084087990734
"2046","606734f4935218ab9f94703c","dance","test_val","concrete-positive","Valence","CV","positive",1,1728925559938,"positive",1908,7.55381085200823
"2047","606734f4935218ab9f94703c","bathe","test_val","concrete-positive","Valence","CV","positive",1,1728925561526,"positive",2084.5,7.64228429732085
"2048","606734f4935218ab9f94703c","slap","test_val","concrete-negative","Valence","CV","negative",1,1728925563180,"negative",1686.5,7.4304106545017
"2049","606734f4935218ab9f94703c","profane","test_val","abstract-negative","Valence","CV","negative",1,1728925564782,"negative",1774,7.48099216286952
"2050","606734f4935218ab9f94703c","hope","test_val","abstract-positive","Valence","CV","positive",1,1728925566442,"positive",1775,7.48155570190952
"2051","606734f4935218ab9f94703c","kiss","test_val","concrete-positive","Valence","CV","positive",1,1728925568281,"positive",1958,7.57967882309046
"2052","606734f4935218ab9f94703c","condemn","test_val","abstract-negative","Valence","CV","negative",1,1728925571394,"negative",2341,7.75833346749091
"2053","606734f4935218ab9f94703c","zing","test_val","abstract-positive","Valence","CV","positive",1,1728925573293,"positive",1711.5,7.44512545797024
"2054","606734f4935218ab9f94703c","cook","test_val","concrete-positive","Valence","CV","positive",1,1728925574860,"positive",1809.5,7.5008058430038
"2055","606734f4935218ab9f94703c","smooch","test_val","concrete-positive","Valence","CV","positive",1,1728925576509,"positive",1982,7.59186171488993
"2056","606734f4935218ab9f94703c","puke","test_val","concrete-negative","Valence","CV","negative",1,1728925578181,"negative",1859,7.52779398772144
"2057","606734f4935218ab9f94703c","wish","test_val","abstract-positive","Valence","CV","positive",1,1728925579987,"positive",1861,7.52886925664225
"2058","606734f4935218ab9f94703c","piss","test_val","concrete-negative","Valence","CV","negative",1,1728925583643,"negative",3086.5,8.03479304183395
"2059","606734f4935218ab9f94703c","fulfill","test_val","abstract-positive","Valence","CV","positive",1,1728925586139,"positive",2244.5,7.71623805822199
"2060","606734f4935218ab9f94703c","excite","test_val","abstract-positive","Valence","CV","positive",1,1728925587819,"positive",2365.5,7.7687446950712
"2061","606734f4935218ab9f94703c","spit","test_val","concrete-negative","Valence","CV","negative",1,1728925589419,"negative",1744.5,7.46422326062683
"2062","606734f4935218ab9f94703c","sleep","test_val","concrete-positive","Valence","CV","positive",1,1728925590935,"positive",2157,7.67647364638916
"2063","606734f4935218ab9f94703c","barf","test_val","concrete-negative","Valence","CV","negative",1,1728925592476,"negative",1925,7.56268124672188
"2064","606734f4935218ab9f94703c","swing","test_val","concrete-positive","Valence","CV","positive",1,1728925595421,"positive",3235,8.081784206935
"2065","606734f4935218ab9f94703c","vomit","test_val","concrete-negative","Valence","CV","negative",1,1728925596883,"negative",1597.5,7.37619518625169
"2066","606734f4935218ab9f94703c","carjack","test_val","concrete-negative","Valence","CV","negative",1,1728925598699,"negative",2296.5,7.73914150376585
"2067","606734f4935218ab9f94703c","bleed","test_val","concrete-negative","Valence","CV","negative",1,1728925600789,"negative",2175.5,7.68501380216073
"2068","606734f4935218ab9f94703c","imagine","test_val","abstract-positive","Valence","CV","positive",1,1728925602574,"positive",1805.5,7.49859284071751
"2069","606734f4935218ab9f94703c","distrust","test_val","abstract-negative","Valence","CV","negative",1,1728925604199,"negative",2096,7.64778604544093
"2070","606734f4935218ab9f94703c","hate","test_val","abstract-negative","Valence","CV","negative",1,1728925605808,"negative",2096,7.64778604544093
"2071","606734f4935218ab9f94703c","degrade","test_val","abstract-negative","Valence","CV","negative",1,1728925607365,"negative",5732.5,8.65390701473206
"2072","606734f4935218ab9f94703c","inspire","test_val","abstract-positive","Valence","CV","positive",1,1728925609014,"positive",1761.5,7.47392099778129
"2073","606734f4935218ab9f94703c","laugh","test_val","concrete-positive","Valence","CV","positive",1,1728925610610,"positive",1907.5,7.55354876315861
"2074","606734f4935218ab9f94703c","disown","test_val","abstract-negative","Valence","CV","negative",1,1728925612612,"negative",1952,7.57660976697304
"2075","606734f4935218ab9f94703c","violate","test_val","abstract-negative","Valence","CV","negative",1,1728925614134,"negative",2370,7.77064523412918
"2076","606734f4935218ab9f94703c","weep","test_val","concrete-negative","Valence","CV","negative",1,1728925616004,"negative",2724,7.9098566672694
"2077","606734f4935218ab9f94703c","enlighten","test_val","abstract-positive","Valence","CV","positive",1,1728925617807,"positive",1897.5,7.54829250926978
"2078","606734f4935218ab9f94703c","displease","test_val","abstract-negative","Valence","CV","negative",1,1728925619778,"negative",2185,7.68937110752969
"2079","606734f4935218ab9f94703c","believe","test_val","abstract-positive","Valence","CV","positive",1,1728925621600,"positive",1848.5,7.52212977837669
"2080","606734f4935218ab9f94703c","annoy","test_val","abstract-negative","Valence","CV","negative",1,1728925623332,"negative",2093.5,7.6465925854592
"2081","5cbfd2c776a6810001fd29b2","bleed","test_val","concrete-negative","Valence","VC","positive",0,1728920225438,"positive",1239,7.12205988162914
"2082","5cbfd2c776a6810001fd29b2","condemn","test_val","abstract-negative","Valence","VC","positive",0,1728920226990,"positive",1227,7.11232744471091
"2083","5cbfd2c776a6810001fd29b2","inspire","test_val","abstract-positive","Valence","VC","negative",0,1728920228406,"negative",1111,7.01301578963963
"2084","5cbfd2c776a6810001fd29b2","swing","test_val","concrete-positive","Valence","VC","positive",1,1728920230094,"positive",1235,7.11882624906208
"2085","5cbfd2c776a6810001fd29b2","intimidate","test_val","abstract-negative","Valence","VC","positive",0,1728920231742,"positive",1731,7.45645455517621
"2086","5cbfd2c776a6810001fd29b2","excite","test_val","abstract-positive","Valence","VC","negative",0,1728920233126,"negative",1423,7.26052259808985
"2087","5cbfd2c776a6810001fd29b2","puke","test_val","concrete-negative","Valence","VC","positive",0,1728920234606,"positive",22207,10.0081628334743
"2088","5cbfd2c776a6810001fd29b2","believe","test_val","abstract-positive","Valence","VC","negative",0,1728920236062,"negative",1127,7.02731451403978
"2089","5cbfd2c776a6810001fd29b2","smooch","test_val","concrete-positive","Valence","VC","negative",0,1728920237454,"negative",1079,6.98378996525813
"2090","5cbfd2c776a6810001fd29b2","kiss","test_val","concrete-positive","Valence","VC","negative",0,1728920238726,"negative",1051,6.95749737087695
"2091","5cbfd2c776a6810001fd29b2","zing","test_val","abstract-positive","Valence","VC","positive",1,1728920240206,"positive",1183,7.07580886397839
"2092","5cbfd2c776a6810001fd29b2","bathe","test_val","concrete-positive","Valence","VC","negative",0,1728920241774,"negative",1347,7.20563517641036
"2093","5cbfd2c776a6810001fd29b2","displease","test_val","abstract-negative","Valence","VC","positive",0,1728920243318,"positive",1159,7.05531284333975
"2094","5cbfd2c776a6810001fd29b2","enlighten","test_val","abstract-positive","Valence","VC","negative",0,1728920244702,"negative",1106.5,7.0089571594911
"2095","5cbfd2c776a6810001fd29b2","degrade","test_val","abstract-negative","Valence","VC","positive",0,1728920245990,"positive",1087,6.99117688712121
"2096","5cbfd2c776a6810001fd29b2","profane","test_val","abstract-negative","Valence","VC","positive",0,1728920247422,"positive",1119,7.02019070831193
"2097","5cbfd2c776a6810001fd29b2","wish","test_val","abstract-positive","Valence","VC","negative",0,1728920248854,"negative",1119,7.02019070831193
"2098","5cbfd2c776a6810001fd29b2","cook","test_val","concrete-positive","Valence","VC","negative",0,1728920250214,"negative",1059,6.96508034560141
"2099","5cbfd2c776a6810001fd29b2","dance","test_val","concrete-positive","Valence","VC","negative",0,1728920251494,"negative",1016,6.92362862813843
